date,5. volume,4. close,2. high,1. open,3. low
2018-11-12 09:31:00,0.0,9.54,9.54,9.54,9.54
2018-11-12 09:35:00,102.0,9.4,9.4,9.4,9.4
2018-11-12 09:38:00,500.0,9.38,9.38,9.38,9.38
2018-11-12 09:40:00,1300.0,9.4,9.4,9.4,9.4
2018-11-12 09:42:00,400.0,9.41,9.41,9.41,9.41
2018-11-12 09:43:00,200.0,9.41,9.41,9.41,9.41
2018-11-12 09:44:00,102.0,9.41,9.41,9.41,9.41
2018-11-12 09:46:00,3300.0,9.49,9.49,9.49,9.49
2018-11-12 09:48:00,901.0,9.43,9.43,9.43,9.43
2018-11-12 09:49:00,200.0,9.44,9.44,9.44,9.44
2018-11-12 09:51:00,2260.0,9.42,9.42,9.42,9.42
2018-11-12 09:53:00,600.0,9.35,9.35,9.35,9.35
2018-11-12 09:55:00,1471.0,9.38,9.38,9.38,9.38
2018-11-12 09:56:00,200.0,9.32,9.32,9.32,9.32
2018-11-12 09:59:00,1174.0,9.32,9.32,9.32,9.32
2018-11-12 10:01:00,431.0,9.32,9.32,9.32,9.32
2018-11-12 10:02:00,486.0,9.31,9.31,9.31,9.31
2018-11-12 10:04:00,1395.0,9.27,9.27,9.27,9.27
2018-11-12 10:05:00,2025.0,9.26,9.26,9.26,9.26
2018-11-12 10:07:00,5629.0,9.24,9.24,9.23,9.23
2018-11-12 10:08:00,4222.0,9.26,9.26,9.26,9.26
2018-11-12 10:10:00,2853.0,9.2,9.2,9.2,9.2
2018-11-12 10:11:00,12707.0,9.2,9.21,9.21,9.2
2018-11-12 10:12:00,2480.0,9.27,9.27,9.27,9.27
2018-11-12 10:14:00,1139.0,9.3,9.3,9.3,9.3
2018-11-12 10:16:00,300.0,9.34,9.34,9.34,9.34
2018-11-12 10:17:00,1037.0,9.35,9.35,9.35,9.35
2018-11-12 10:18:00,700.0,9.34,9.34,9.34,9.34
2018-11-12 10:20:00,2723.0,9.3,9.3,9.3,9.3
2018-11-12 10:21:00,741.0,9.27,9.27,9.27,9.27
2018-11-12 10:26:00,202.0,9.27,9.27,9.27,9.27
2018-11-12 10:27:00,1270.0,9.24,9.24,9.24,9.24
2018-11-12 10:29:00,396.0,9.22,9.22,9.22,9.22
2018-11-12 10:30:00,7925.0,9.2,9.2,9.2,9.2
2018-11-12 10:31:00,19159.0,9.2,9.2,9.14,9.14
2018-11-12 10:32:00,2029.0,9.2,9.2,9.2,9.2
2018-11-12 10:33:00,1245.0,9.225,9.225,9.225,9.225
2018-11-12 10:37:00,3740.0,9.2,9.2,9.2,9.2
2018-11-12 10:38:00,899.0,9.23,9.23,9.23,9.23
2018-11-12 10:39:00,839.0,9.22,9.22,9.22,9.22
2018-11-12 10:43:00,305.0,9.23,9.23,9.23,9.23
2018-11-12 10:44:00,2118.0,9.21,9.21,9.21,9.21
2018-11-12 10:48:00,561.0,9.2,9.2,9.2,9.2
2018-11-12 10:49:00,16451.0,9.2,9.2,9.2,9.2
2018-11-12 10:50:00,3181.0,9.16,9.16,9.16,9.16
2018-11-12 10:51:00,145.0,9.16,9.16,9.16,9.16
2018-11-12 10:52:00,144.0,9.15,9.15,9.15,9.15
2018-11-12 10:53:00,191.0,9.155,9.155,9.155,9.155
2018-11-12 10:55:00,1267.0,9.11,9.11,9.11,9.11
2018-11-12 10:57:00,430.0,9.115,9.115,9.115,9.115
2018-11-12 10:58:00,3835.0,9.1,9.1,9.1,9.1
2018-11-12 11:00:00,586.0,9.1298,9.1298,9.1298,9.1298
2018-11-12 11:02:00,2492.0,9.085,9.1,9.1,9.085
2018-11-12 11:04:00,1610.0,9.11,9.11,9.11,9.11
2018-11-12 11:06:00,1220.0,9.1296,9.1296,9.1296,9.1296
2018-11-12 11:08:00,2242.0,9.16,9.16,9.16,9.16
2018-11-12 11:09:00,420.0,9.16,9.16,9.16,9.16
2018-11-12 11:12:00,847.0,9.15,9.15,9.15,9.15
2018-11-12 11:14:00,1704.0,9.2,9.2,9.18,9.18
2018-11-12 11:18:00,1452.0,9.21,9.21,9.19,9.19
2018-11-12 11:20:00,244.0,9.2,9.2,9.2,9.2
2018-11-12 11:23:00,1425.0,9.21,9.21,9.21,9.21
2018-11-12 11:27:00,2262.0,9.24,9.24,9.24,9.24
2018-11-12 11:29:00,1099.0,9.28,9.28,9.28,9.28
2018-11-12 11:31:00,954.0,9.24,9.24,9.24,9.24
2018-11-12 11:34:00,260.0,9.24,9.24,9.24,9.24
2018-11-12 11:39:00,427.0,9.2999,9.2999,9.2999,9.2999
2018-11-12 11:40:00,2724.0,9.29,9.3,9.3,9.29
2018-11-12 11:43:00,2567.0,9.32,9.32,9.32,9.32
2018-11-12 11:45:00,785.0,9.35,9.35,9.35,9.35
2018-11-12 11:48:00,3461.0,9.3,9.32,9.32,9.3
2018-11-12 11:50:00,968.0,9.29,9.29,9.29,9.29
2018-11-12 11:52:00,631.0,9.27,9.27,9.27,9.27
2018-11-12 11:53:00,1357.0,9.26,9.26,9.26,9.26
2018-11-12 11:56:00,1205.0,9.27,9.27,9.27,9.27
