date,5. volume,4. close,2. high,1. open,3. low
2018-11-12 09:31:00,0.0,221.9,221.9,221.65,221.65
2018-11-12 09:32:00,30241.0,220.64,221.49,221.49,220.64
2018-11-12 09:33:00,40978.0,219.805,220.49,220.365,219.73
2018-11-12 09:34:00,25867.0,219.71,220.05,220.05,219.465
2018-11-12 09:35:00,25656.0,219.45,219.93,219.93,219.26
2018-11-12 09:36:00,32828.0,220.04,220.105,219.56,219.56
2018-11-12 09:37:00,26138.0,220.46,220.46,220.09,219.83
2018-11-12 09:38:00,45635.0,219.97,220.52,220.5,219.85
2018-11-12 09:39:00,24561.0,219.825,220.14,220.07,219.78
2018-11-12 09:40:00,13983.0,219.37,219.74,219.68,219.37
2018-11-12 09:41:00,32680.0,218.645,219.4,219.4,218.645
2018-11-12 09:42:00,41682.0,219.18,219.18,218.5977,218.58
2018-11-12 09:43:00,17890.0,218.76,219.415,219.415,218.76
2018-11-12 09:44:00,37538.0,218.74,218.74,218.6,218.38
2018-11-12 09:45:00,20294.0,218.15,218.54,218.54,218.08
2018-11-12 09:46:00,31575.0,217.83,218.09,218.03,217.79
2018-11-12 09:47:00,15591.0,217.96,218.1,217.8,217.8
2018-11-12 09:48:00,30582.0,217.22,218.06,218.06,217.2
2018-11-12 09:49:00,25786.0,217.24,217.43,217.28,217.24
2018-11-12 09:50:00,58684.0,216.74,217.67,217.29,216.6
2018-11-12 09:51:00,39572.0,216.84,217.03,216.79,216.66
2018-11-12 09:52:00,24186.0,216.7,217.005,217.0,216.7
2018-11-12 09:53:00,24605.0,217.2399,217.2399,216.77,216.77
2018-11-12 09:54:00,15464.0,217.38,217.38,217.15,217.15
2018-11-12 09:55:00,16715.0,217.12,217.5,217.33,217.0
2018-11-12 09:56:00,7066.0,217.4375,217.45,217.45,217.4375
2018-11-12 09:57:00,9895.0,217.73,217.73,217.59,217.59
2018-11-12 09:58:00,16513.0,217.41,217.555,217.555,217.3
2018-11-12 09:59:00,23376.0,217.035,217.4699,217.46,216.86
2018-11-12 10:00:00,22230.0,217.0,217.09,217.02,216.8
2018-11-12 10:01:00,25136.0,216.68,216.83,216.83,216.5
2018-11-12 10:02:00,12555.0,216.66,216.88,216.88,216.57
2018-11-12 10:03:00,14546.0,217.22,217.22,217.06,217.06
2018-11-12 10:04:00,14493.0,217.22,217.44,217.21,217.21
2018-11-12 10:05:00,23895.0,216.58,217.15,217.15,216.42
2018-11-12 10:06:00,10609.0,216.55,216.55,216.52,216.52
2018-11-12 10:07:00,15587.0,216.79,216.79,216.51,216.51
2018-11-12 10:08:00,18267.0,217.325,217.325,216.925,216.925
2018-11-12 10:09:00,7122.0,217.24,217.24,217.205,217.205
2018-11-12 10:10:00,21031.0,216.785,217.25,217.25,216.69
2018-11-12 10:11:00,32871.0,216.1,216.61,216.61,216.1
2018-11-12 10:12:00,62666.0,215.51,216.19,216.19,215.3
2018-11-12 10:13:00,39209.0,215.64,215.64,215.435,215.19
2018-11-12 10:14:00,30211.0,215.75,215.75,215.69,215.5
2018-11-12 10:15:00,20491.0,216.0,216.07,215.97,215.96
2018-11-12 10:16:00,35618.0,215.01,215.82,215.82,214.92
2018-11-12 10:17:00,42741.0,214.85,214.89,214.77,214.57
2018-11-12 10:18:00,19498.0,215.36,215.46,214.99,214.99
2018-11-12 10:19:00,42382.0,214.98,215.36,215.27,214.71
2018-11-12 10:20:00,16451.0,215.15,215.27,215.11,215.11
2018-11-12 10:21:00,9581.0,214.88,215.11,215.11,214.88
2018-11-12 10:22:00,15994.0,215.185,215.23,215.2,214.95
2018-11-12 10:23:00,15357.0,214.69,215.0855,215.0855,214.69
2018-11-12 10:24:00,21352.0,214.82,214.8849,214.77,214.71
2018-11-12 10:25:00,12910.0,214.87,214.96,214.89,214.85
2018-11-12 10:26:00,19272.0,214.53,214.93,214.93,214.53
2018-11-12 10:27:00,22552.0,214.24,214.41,214.41,214.08
2018-11-12 10:28:00,21191.0,214.96,214.96,214.3,214.3
2018-11-12 10:29:00,33650.0,214.365,214.99,214.99,214.365
2018-11-12 10:30:00,11259.0,214.53,214.53,214.17,214.17
2018-11-12 10:31:00,24048.0,214.17,214.62,214.49,214.17
2018-11-12 10:32:00,19162.0,213.99,214.22,214.22,213.99
2018-11-12 10:33:00,12653.0,214.12,214.25,214.1,214.1
2018-11-12 10:34:00,33869.0,213.85,214.0275,213.88,213.49
2018-11-12 10:35:00,20904.0,213.77,214.04,213.86,213.77
2018-11-12 10:36:00,25090.0,213.44,213.765,213.765,213.4
2018-11-12 10:37:00,28227.0,213.665,213.83,213.59,213.38
2018-11-12 10:38:00,15053.0,213.45,213.75,213.6,213.45
2018-11-12 10:39:00,14732.0,213.3,213.43,213.43,213.21
2018-11-12 10:40:00,16122.0,213.26,213.419,213.27,213.26
2018-11-12 10:41:00,39784.0,213.215,213.29,213.11,213.11
2018-11-12 10:42:00,88498.0,212.87,213.29,213.26,212.86
2018-11-12 10:43:00,17966.0,212.61,212.9599,212.94,212.61
2018-11-12 10:44:00,53578.0,212.25,212.665,212.665,212.19
2018-11-12 10:45:00,15956.0,212.41,212.65,212.42,212.41
2018-11-12 10:46:00,24614.0,212.36,212.43,212.43,212.32
2018-11-12 10:47:00,42519.0,211.83,212.58,212.4,211.83
2018-11-12 10:48:00,12099.0,211.955,212.18,212.0,211.955
2018-11-12 10:49:00,24281.0,211.78,211.9,211.75,211.5
2018-11-12 10:50:00,20569.0,211.77,211.93,211.84,211.71
2018-11-12 10:51:00,14183.0,211.7,211.79,211.745,211.7
2018-11-12 10:52:00,38320.0,211.93,211.93,211.64,211.52
2018-11-12 10:53:00,146532.0,211.96,211.96,211.91,211.77
2018-11-12 10:54:00,45398.0,212.18,212.32,211.86,211.83
2018-11-12 10:55:00,23866.0,212.255,212.29,212.29,212.19
2018-11-12 10:56:00,21196.0,212.3137,212.405,212.2,212.2
2018-11-12 10:57:00,13909.0,212.17,212.3571,212.3571,212.17
2018-11-12 10:58:00,24889.0,212.75,212.75,212.4,212.4
2018-11-12 10:59:00,31562.0,212.79,212.82,212.68,212.63
2018-11-12 11:00:00,80806.0,212.39,212.73,212.73,212.39
2018-11-12 11:01:00,51760.0,211.78,212.5,212.5,211.6
2018-11-12 11:02:00,46406.0,211.64,211.65,211.65,210.99
2018-11-12 11:03:00,10386.0,211.73,211.73,211.7,211.62
2018-11-12 11:04:00,12924.0,211.43,211.77,211.77,211.43
2018-11-12 11:05:00,21164.0,211.35,211.6,211.35,211.35
2018-11-12 11:06:00,41544.0,210.45,211.18,211.18,210.37
2018-11-12 11:07:00,29262.0,211.15,211.15,210.79,210.71
2018-11-12 11:08:00,17177.0,211.27,211.34,211.26,211.19
2018-11-12 11:09:00,23811.0,211.25,211.38,211.315,211.17
2018-11-12 11:10:00,16338.0,211.27,211.5,211.45,211.27
2018-11-12 11:11:00,20754.0,210.75,211.2199,211.2199,210.64
2018-11-12 11:12:00,13959.0,210.92,210.92,210.76,210.66
2018-11-12 11:13:00,20786.0,210.35,211.1544,211.1544,210.35
2018-11-12 11:14:00,9304.0,210.51,210.6033,210.6033,210.46
2018-11-12 11:15:00,24599.0,210.235,210.39,210.3,210.05
2018-11-12 11:16:00,20260.0,210.2,210.3868,210.27,210.09
2018-11-12 11:17:00,48705.0,209.93,210.09,210.0842,209.93
2018-11-12 11:18:00,32597.0,209.88,210.0,209.995,209.8
2018-11-12 11:19:00,21532.0,210.0,210.055,209.855,209.855
2018-11-12 11:20:00,23762.0,209.99,210.23,210.09,209.99
2018-11-12 11:21:00,12117.0,209.745,210.0,209.95,209.745
2018-11-12 11:22:00,22288.0,209.85,209.89,209.785,209.785
2018-11-12 11:23:00,31417.0,209.73,209.83,209.805,209.69
2018-11-12 11:24:00,62537.0,209.54,209.83,209.75,209.35
2018-11-12 11:25:00,15620.0,209.23,209.36,209.36,209.18
2018-11-12 11:26:00,20638.0,209.11,209.16,209.16,209.0997
2018-11-12 11:27:00,34005.0,208.79,209.06,209.06,208.73
2018-11-12 11:28:00,77709.0,208.17,208.79,208.7562,208.16
2018-11-12 11:29:00,32279.0,208.28,208.445,208.28,208.25
2018-11-12 11:30:00,46643.0,207.82,208.39,208.39,207.82
2018-11-12 11:31:00,60268.0,209.045,209.045,207.9599,207.944
2018-11-12 11:32:00,32403.0,209.28,209.28,209.055,208.66
2018-11-12 11:33:00,24353.0,209.52,209.52,209.36,209.36
2018-11-12 11:34:00,19966.0,209.17,209.5038,209.5038,209.11
2018-11-12 11:35:00,26921.0,209.38,209.38,209.2825,209.11
2018-11-12 11:36:00,21224.0,209.53,209.63,209.36,209.36
2018-11-12 11:37:00,26633.0,209.68,209.99,209.69,209.68
2018-11-12 11:38:00,24264.0,209.66,209.74,209.63,209.63
2018-11-12 11:39:00,18998.0,209.255,209.6755,209.6755,209.21
2018-11-12 11:40:00,14993.0,209.295,209.295,209.22,209.15
2018-11-12 11:41:00,30432.0,209.75,209.825,209.46,209.2
2018-11-12 11:42:00,27581.0,210.24,210.24,209.8,209.8
2018-11-12 11:43:00,46973.0,209.94,210.17,210.17,209.73
2018-11-12 11:44:00,34451.0,210.73,210.73,209.93,209.93
2018-11-12 11:45:00,44230.0,210.61,210.96,210.64,210.58
2018-11-12 11:46:00,19704.0,210.5,210.55,210.54,210.36
2018-11-12 11:47:00,22542.0,210.44,210.67,210.5,210.44
2018-11-12 11:48:00,26347.0,210.61,210.71,210.46,210.46
2018-11-12 11:49:00,18091.0,210.31,210.5408,210.53,210.3
2018-11-12 11:50:00,12919.0,210.43,210.52,210.38,210.38
2018-11-12 11:51:00,23700.0,210.1,210.5,210.5,210.0
2018-11-12 11:52:00,69975.0,210.14,210.25,210.1,209.75
2018-11-12 11:53:00,16193.0,209.615,209.905,209.905,209.595
2018-11-12 11:54:00,15846.0,209.8,209.82,209.56,209.56
2018-11-12 11:55:00,20827.0,210.1993,210.46,209.7669,209.7669
2018-11-12 11:56:00,8972.0,210.33,210.33,210.26,210.25
2018-11-12 11:57:00,16825.0,210.0681,210.0932,210.09,210.03
2018-11-12 11:58:00,21246.0,210.21,210.21,210.135,209.9201
2018-11-12 11:59:00,14448.0,210.28,210.28,210.26,210.22
2018-11-12 12:00:00,14932.0,210.18,210.27,210.16,210.16
2018-11-12 12:01:00,48274.0,209.85,210.11,210.11,209.65
2018-11-12 12:02:00,23620.0,210.29,210.47,209.9,209.9
2018-11-12 12:03:00,14393.0,210.24,210.24,210.2,210.0
2018-11-12 12:04:00,28414.0,209.73,210.24,210.24,209.73
2018-11-12 12:05:00,22820.0,209.87,209.96,209.69,209.69
2018-11-12 12:06:00,18689.0,209.82,209.8858,209.8733,209.82
2018-11-12 12:07:00,18105.0,209.85,209.93,209.72,209.65
2018-11-12 12:08:00,21002.0,210.15,210.15,209.97,209.95
2018-11-12 12:09:00,31680.0,209.84,210.04,210.0,209.84
2018-11-12 12:10:00,18346.0,209.72,209.87,209.85,209.72
2018-11-12 12:11:00,28123.0,209.15,209.71,209.71,209.09
2018-11-12 12:12:00,33469.0,209.0,209.1,209.1,208.73
2018-11-12 12:13:00,22147.0,208.749,208.92,208.85,208.67
2018-11-12 12:14:00,16417.0,208.92,208.92,208.8067,208.71
