date,5. volume,4. close,2. high,1. open,3. low
2018-11-12 09:31:00,0.0,143.28,143.28,143.28,143.02
2018-11-12 09:32:00,23101.0,143.51,143.59,143.58,143.48
2018-11-12 09:33:00,14051.0,143.3001,143.48,143.48,143.3001
2018-11-12 09:34:00,11675.0,143.2002,143.38,143.38,143.2002
2018-11-12 09:35:00,14359.0,143.13,143.13,143.13,143.01
2018-11-12 09:36:00,14468.0,143.01,143.01,143.01,142.91
2018-11-12 09:37:00,19986.0,142.86,142.92,142.92,142.82
2018-11-12 09:38:00,15306.0,142.9,143.08,143.08,142.9
2018-11-12 09:39:00,38685.0,142.61,142.92,142.92,142.6
2018-11-12 09:40:00,9314.0,142.66,142.67,142.67,142.66
2018-11-12 09:41:00,19221.0,142.59,142.6303,142.6303,142.59
2018-11-12 09:42:00,29802.0,142.46,142.53,142.42,142.42
2018-11-12 09:43:00,16615.0,142.47,142.47,142.46,142.3891
2018-11-12 09:44:00,26324.0,142.24,142.44,142.44,142.24
2018-11-12 09:45:00,39516.0,142.07,142.165,142.165,142.02
2018-11-12 09:46:00,12537.0,142.35,142.35,142.1,142.1
2018-11-12 09:47:00,20563.0,142.46,142.57,142.49,142.46
2018-11-12 09:48:00,16962.0,142.31,142.42,142.38,142.31
2018-11-12 09:49:00,7581.0,142.24,142.29,142.29,142.24
2018-11-12 09:50:00,9916.0,142.48,142.48,142.39,142.37
2018-11-12 09:51:00,9788.0,142.39,142.4,142.4,142.39
2018-11-12 09:52:00,18254.0,142.27,142.36,142.36,142.19
2018-11-12 09:53:00,13586.0,142.25,142.29,142.29,142.21
2018-11-12 09:54:00,12417.0,142.34,142.41,142.34,142.34
2018-11-12 09:55:00,19805.0,142.2,142.35,142.35,142.2
2018-11-12 09:56:00,18394.0,142.32,142.32,142.3,142.285
2018-11-12 09:57:00,10992.0,142.33,142.33,142.23,142.23
2018-11-12 09:58:00,13110.0,142.5,142.5,142.39,142.39
