date,5. volume,4. close,2. high,1. open,3. low
2018-11-12 09:31:00,0.0,199.3745,199.76,198.94,198.81
2018-11-12 09:32:00,320342.0,199.16,199.85,199.4,198.88
2018-11-12 09:33:00,369759.0,198.73,199.09,199.09,198.36
2018-11-12 09:34:00,347441.0,198.29,198.77,198.7,198.22
2018-11-12 09:35:00,550063.0,197.6072,198.31,198.31,197.59
2018-11-12 09:36:00,470219.0,197.17,197.7267,197.64,197.14
2018-11-12 09:37:00,510993.0,197.0,197.22,197.16,196.6401
2018-11-12 09:38:00,324945.0,196.94,197.16,197.06,196.7346
2018-11-12 09:39:00,358014.0,196.6975,197.01,196.9398,196.645
2018-11-12 09:40:00,309399.0,196.54,196.715,196.71,196.37
2018-11-12 09:41:00,273330.0,196.29,196.56,196.5311,196.29
2018-11-12 09:42:00,315446.0,196.29,196.5,196.27,196.2
2018-11-12 09:43:00,341829.0,196.3026,196.49,196.26,196.16
2018-11-12 09:44:00,349279.0,196.775,196.81,196.27,196.2298
2018-11-12 09:45:00,276876.0,196.88,196.9,196.78,196.61
2018-11-12 09:46:00,287907.0,196.98,196.99,196.87,196.64
2018-11-12 09:47:00,211612.0,196.88,196.97,196.93,196.82
2018-11-12 09:48:00,203390.0,196.6814,196.97,196.92,196.57
2018-11-12 09:49:00,143574.0,196.7856,196.889,196.7,196.64
2018-11-12 09:50:00,179449.0,196.81,196.87,196.76,196.58
2018-11-12 09:51:00,199072.0,196.59,196.74,196.74,196.44
2018-11-12 09:52:00,172496.0,196.58,196.74,196.5716,196.48
2018-11-12 09:53:00,186398.0,196.7963,196.83,196.56,196.56
2018-11-12 09:54:00,122867.0,196.6201,196.8525,196.75,196.5646
2018-11-12 09:55:00,80459.0,196.71,196.74,196.66,196.62
2018-11-12 09:56:00,159274.0,196.88,196.96,196.7,196.65
2018-11-12 09:57:00,220938.0,197.09,197.09,196.91,196.88
2018-11-12 09:58:00,216654.0,196.98,197.185,197.06,196.98
2018-11-12 09:59:00,110092.0,196.71,197.0,196.9572,196.69
2018-11-12 10:00:00,77747.0,196.7773,196.8399,196.75,196.64
2018-11-12 10:01:00,128718.0,196.691,196.8,196.71,196.6
2018-11-12 10:02:00,91661.0,196.71,196.769,196.6953,196.63
2018-11-12 10:03:00,159369.0,196.56,196.87,196.73,196.56
2018-11-12 10:04:00,252654.0,196.2073,196.54,196.54,196.2
2018-11-12 10:05:00,447269.0,195.795,196.21,196.16,195.72
2018-11-12 10:06:00,270570.0,195.73,195.8503,195.8001,195.64
2018-11-12 10:07:00,183897.0,196.0,196.03,195.7513,195.7513
2018-11-12 10:08:00,168030.0,196.145,196.2,195.95,195.95
2018-11-12 10:09:00,150247.0,196.0846,196.2,196.1725,196.0503
2018-11-12 10:10:00,134345.0,195.94,196.1,196.1,195.92
2018-11-12 10:11:00,144055.0,195.94,195.9636,195.918,195.73
2018-11-12 10:12:00,197721.0,196.1487,196.265,195.9585,195.94
2018-11-12 10:13:00,133391.0,195.9,196.12,196.12,195.89
2018-11-12 10:14:00,98136.0,196.02,196.07,195.97,195.85
2018-11-12 10:15:00,127715.0,196.1099,196.17,196.0,195.95
2018-11-12 10:16:00,213293.0,196.3178,196.39,196.13,196.13
2018-11-12 10:17:00,111785.0,196.07,196.38,196.34,196.07
2018-11-12 10:18:00,91763.0,196.077,196.254,196.16,196.04
2018-11-12 10:19:00,79154.0,196.085,196.17,196.11,196.0739
2018-11-12 10:20:00,101510.0,196.15,196.22,196.14,196.07
2018-11-12 10:21:00,155812.0,196.235,196.2554,196.06,196.02
2018-11-12 10:22:00,168014.0,196.59,196.59,196.3,196.3
2018-11-12 10:23:00,119654.0,196.61,196.759,196.5379,196.5379
2018-11-12 10:24:00,95623.0,196.5,196.59,196.58,196.45
2018-11-12 10:25:00,81447.0,196.45,196.56,196.51,196.42
2018-11-12 10:26:00,123441.0,196.46,196.48,196.48,196.23
2018-11-12 10:27:00,120967.0,196.45,196.555,196.5,196.34
2018-11-12 10:28:00,149507.0,196.105,196.415,196.415,196.08
2018-11-12 10:29:00,87179.0,196.15,196.31,196.13,196.13
2018-11-12 10:30:00,212773.0,195.84,196.21,196.21,195.78
2018-11-12 10:31:00,226508.0,195.8401,195.8401,195.82,195.48
2018-11-12 10:32:00,99971.0,195.78,195.83,195.83,195.68
2018-11-12 10:33:00,91095.0,195.78,195.91,195.7962,195.76
2018-11-12 10:34:00,238113.0,195.44,195.75,195.7267,195.3496
2018-11-12 10:35:00,103394.0,195.555,195.6213,195.46,195.3618
2018-11-12 10:36:00,107854.0,195.75,195.75,195.59,195.46
2018-11-12 10:37:00,210750.0,195.3,195.79,195.72,195.18
2018-11-12 10:38:00,124596.0,195.34,195.47,195.35,195.31
2018-11-12 10:39:00,101423.0,195.2331,195.39,195.3476,195.2331
